dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,pop,continentExp,,Recovered
3/21/2020,21,3,2020,50,0,Finland,FI,FIN,5518050,Europe,,50
3/20/2020,20,3,2020,31,0,Finland,FI,FIN,5518050,Europe,,31
3/19/2020,19,3,2020,50,0,Finland,FI,FIN,5518050,Europe,,50
3/18/2020,18,3,2020,47,0,Finland,FI,FIN,5518050,Europe,,47
3/17/2020,17,3,2020,5,0,Finland,FI,FIN,5518050,Europe,,5
3/16/2020,16,3,2020,57,0,Finland,FI,FIN,5518050,Europe,,57
3/15/2020,15,3,2020,27,0,Finland,FI,FIN,5518050,Europe,,27
3/14/2020,14,3,2020,28,0,Finland,FI,FIN,5518050,Europe,,28
3/13/2020,13,3,2020,96,0,Finland,FI,FIN,5518050,Europe,,96
3/12/2020,12,3,2020,19,0,Finland,FI,FIN,5518050,Europe,,19
3/10/2020,10,3,2020,10,0,Finland,FI,FIN,5518050,Europe,,10
3/9/2020,9,3,2020,11,0,Finland,FI,FIN,5518050,Europe,,11
3/7/2020,7,3,2020,7,0,Finland,FI,FIN,5518050,Europe,,7
3/6/2020,6,3,2020,5,0,Finland,FI,FIN,5518050,Europe,,5
3/4/2020,4,3,2020,1,0,Finland,FI,FIN,5518050,Europe,,1
3/2/2020,2,3,2020,3,0,Finland,FI,FIN,5518050,Europe,,3
3/1/2020,1,3,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/29/2020,29,2,2020,1,0,Finland,FI,FIN,5518050,Europe,,1
2/28/2020,28,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/27/2020,27,2,2020,1,0,Finland,FI,FIN,5518050,Europe,,1
2/26/2020,26,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/25/2020,25,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/24/2020,24,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/23/2020,23,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/22/2020,22,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/21/2020,21,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/20/2020,20,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/19/2020,19,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/18/2020,18,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/17/2020,17,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/16/2020,16,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/15/2020,15,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/14/2020,14,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/13/2020,13,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/12/2020,12,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/11/2020,11,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/10/2020,10,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/9/2020,9,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/8/2020,8,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/7/2020,7,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/6/2020,6,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/5/2020,5,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/4/2020,4,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/3/2020,3,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/2/2020,2,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
2/1/2020,1,2,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/31/2020,31,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/30/2020,30,1,2020,1,0,Finland,FI,FIN,5518050,Europe,,1
1/29/2020,29,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/28/2020,28,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/27/2020,27,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/26/2020,26,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/25/2020,25,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/24/2020,24,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/23/2020,23,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/22/2020,22,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/21/2020,21,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/20/2020,20,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/19/2020,19,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/18/2020,18,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/17/2020,17,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/16/2020,16,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/15/2020,15,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/14/2020,14,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/13/2020,13,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/12/2020,12,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/11/2020,11,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/10/2020,10,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/9/2020,9,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/8/2020,8,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/7/2020,7,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/6/2020,6,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/5/2020,5,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/4/2020,4,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/3/2020,3,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/2/2020,2,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
1/1/2020,1,1,2020,0,0,Finland,FI,FIN,5518050,Europe,,0
12/31/2019,31,12,2019,0,0,Finland,FI,FIN,5518050,Europe,,0
5/11/2020,11,5,2020,209,70,France,FR,FRA,66987244,Europe,,139
5/10/2020,10,5,2020,433,80,France,FR,FRA,66987244,Europe,,353
5/9/2020,9,5,2020,642,243,France,FR,FRA,66987244,Europe,,399
5/8/2020,8,5,2020,629,178,France,FR,FRA,66987244,Europe,,451
5/7/2020,7,5,2020,4183,278,France,FR,FRA,66987244,Europe,,3905
5/6/2020,6,5,2020,1104,330,France,FR,FRA,66987244,Europe,,774
5/5/2020,5,5,2020,576,306,France,FR,FRA,66987244,Europe,,270
5/4/2020,4,5,2020,308,135,France,FR,FRA,66987244,Europe,,173
5/3/2020,3,5,2020,794,166,France,FR,FRA,66987244,Europe,,628
5/2/2020,2,5,2020,604,218,France,FR,FRA,66987244,Europe,,386
5/1/2020,1,5,2020,1139,289,France,FR,FRA,66987244,Europe,,850
4/30/2020,30,4,2020,1607,427,France,FR,FRA,66987244,Europe,,1180
4/29/2020,29,4,2020,1065,367,France,FR,FRA,66987244,Europe,,698
4/28/2020,28,4,2020,1195,437,France,FR,FRA,66987244,Europe,,758
4/27/2020,27,4,2020,461,242,France,FR,FRA,66987244,Europe,,219
4/26/2020,26,4,2020,1537,369,France,FR,FRA,66987244,Europe,,1168
4/25/2020,25,4,2020,1773,389,France,FR,FRA,66987244,Europe,,1384
4/24/2020,24,4,2020,1653,516,France,FR,FRA,66987244,Europe,,1137
4/23/2020,23,4,2020,1827,544,France,FR,FRA,66987244,Europe,,1283
4/22/2020,22,4,2020,2667,531,France,FR,FRA,66987244,Europe,,2136
4/21/2020,21,4,2020,2051,547,France,FR,FRA,66987244,Europe,,1504
4/20/2020,20,4,2020,785,395,France,FR,FRA,66987244,Europe,,390
4/19/2020,19,4,2020,2569,642,France,FR,FRA,66987244,Europe,,1927
4/18/2020,18,4,2020,405,761,France,FR,FRA,66987244,Europe,,-356
4/17/2020,17,4,2020,2641,753,France,FR,FRA,66987244,Europe,,1888
4/16/2020,16,4,2020,2633,1438,France,FR,FRA,66987244,Europe,,1195
4/15/2020,15,4,2020,5497,762,France,FR,FRA,66987244,Europe,,4735
4/14/2020,14,4,2020,2673,574,France,FR,FRA,66987244,Europe,,2099
4/13/2020,13,4,2020,1613,561,France,FR,FRA,66987244,Europe,,1052
4/12/2020,12,4,2020,3114,635,France,FR,FRA,66987244,Europe,,2479
4/11/2020,11,4,2020,4342,987,France,FR,FRA,66987244,Europe,,3355
4/10/2020,10,4,2020,4286,1341,France,FR,FRA,66987244,Europe,,2945
4/9/2020,9,4,2020,3881,541,France,FR,FRA,66987244,Europe,,3340
4/8/2020,8,4,2020,3777,1417,France,FR,FRA,66987244,Europe,,2360
4/7/2020,7,4,2020,3912,833,France,FR,FRA,66987244,Europe,,3079
4/6/2020,6,4,2020,1873,518,France,FR,FRA,66987244,Europe,,1355
4/5/2020,5,4,2020,4267,1053,France,FR,FRA,66987244,Europe,,3214
4/4/2020,4,4,2020,5233,2004,France,FR,FRA,66987244,Europe,,3229
4/3/2020,3,4,2020,2116,471,France,FR,FRA,66987244,Europe,,1645
4/2/2020,2,4,2020,4861,509,France,FR,FRA,66987244,Europe,,4352
4/1/2020,1,4,2020,7578,499,France,FR,FRA,66987244,Europe,,7079
3/31/2020,31,3,2020,4376,418,France,FR,FRA,66987244,Europe,,3958
3/30/2020,30,3,2020,2599,292,France,FR,FRA,66987244,Europe,,2307
3/29/2020,29,3,2020,4611,319,France,FR,FRA,66987244,Europe,,4292
3/28/2020,28,3,2020,3809,299,France,FR,FRA,66987244,Europe,,3510
3/27/2020,27,3,2020,3922,365,France,FR,FRA,66987244,Europe,,3557
3/26/2020,26,3,2020,2931,231,France,FR,FRA,66987244,Europe,,2700
3/25/2020,25,3,2020,2446,240,France,FR,FRA,66987244,Europe,,2206
3/24/2020,24,3,2020,3838,186,France,FR,FRA,66987244,Europe,,3652
3/23/2020,23,3,2020,1559,112,France,FR,FRA,66987244,Europe,,1447
3/22/2020,22,3,2020,1847,112,France,FR,FRA,66987244,Europe,,1735
3/21/2020,21,3,2020,1617,78,France,FR,FRA,66987244,Europe,,1539
3/20/2020,20,3,2020,1861,128,France,FR,FRA,66987244,Europe,,1733
3/19/2020,19,3,2020,1404,69,France,FR,FRA,66987244,Europe,,1335
3/18/2020,18,3,2020,1097,27,France,FR,FRA,66987244,Europe,,1070
3/17/2020,17,3,2020,1210,21,France,FR,FRA,66987244,Europe,,1189
3/16/2020,16,3,2020,924,36,France,FR,FRA,66987244,Europe,,888
3/15/2020,15,3,2020,838,12,France,FR,FRA,66987244,Europe,,826
3/14/2020,14,3,2020,785,18,France,FR,FRA,66987244,Europe,,767
3/13/2020,13,3,2020,595,13,France,FR,FRA,66987244,Europe,,582
3/12/2020,12,3,2020,497,15,France,FR,FRA,66987244,Europe,,482
3/11/2020,11,3,2020,372,3,France,FR,FRA,66987244,Europe,,369
3/10/2020,10,3,2020,286,11,France,FR,FRA,66987244,Europe,,275
3/9/2020,9,3,2020,410,9,France,FR,FRA,66987244,Europe,,401
3/8/2020,8,3,2020,103,1,France,FR,FRA,66987244,Europe,,102
3/7/2020,7,3,2020,190,2,France,FR,FRA,66987244,Europe,,188
3/6/2020,6,3,2020,138,3,France,FR,FRA,66987244,Europe,,135
3/5/2020,5,3,2020,73,0,France,FR,FRA,66987244,Europe,,73
3/4/2020,4,3,2020,34,1,France,FR,FRA,66987244,Europe,,33
3/3/2020,3,3,2020,48,1,France,FR,FRA,66987244,Europe,,47
3/2/2020,2,3,2020,30,0,France,FR,FRA,66987244,Europe,,30
3/1/2020,1,3,2020,43,0,France,FR,FRA,66987244,Europe,,43
2/29/2020,29,2,2020,19,0,France,FR,FRA,66987244,Europe,,19
2/28/2020,28,2,2020,21,0,France,FR,FRA,66987244,Europe,,21
2/27/2020,27,2,2020,3,1,France,FR,FRA,66987244,Europe,,2
2/26/2020,26,2,2020,2,0,France,FR,FRA,66987244,Europe,,2
2/25/2020,25,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/24/2020,24,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/23/2020,23,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/22/2020,22,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/21/2020,21,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/20/2020,20,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/19/2020,19,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/18/2020,18,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/17/2020,17,2,2020,1,0,France,FR,FRA,66987244,Europe,,1
2/16/2020,16,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/15/2020,15,2,2020,0,1,France,FR,FRA,66987244,Europe,,-1
2/14/2020,14,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/13/2020,13,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/12/2020,12,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/11/2020,11,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/10/2020,10,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/9/2020,9,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/8/2020,8,2,2020,5,0,France,FR,FRA,66987244,Europe,,5
2/7/2020,7,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/6/2020,6,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/5/2020,5,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/4/2020,4,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/3/2020,3,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/2/2020,2,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
2/1/2020,1,2,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/31/2020,31,1,2020,1,0,France,FR,FRA,66987244,Europe,,1
1/30/2020,30,1,2020,1,0,France,FR,FRA,66987244,Europe,,1
1/29/2020,29,1,2020,1,0,France,FR,FRA,66987244,Europe,,1
1/28/2020,28,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/27/2020,27,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/26/2020,26,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/25/2020,25,1,2020,3,0,France,FR,FRA,66987244,Europe,,3
1/24/2020,24,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/23/2020,23,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/22/2020,22,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/21/2020,21,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/20/2020,20,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/19/2020,19,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/18/2020,18,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/17/2020,17,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/16/2020,16,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/15/2020,15,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/14/2020,14,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/13/2020,13,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/12/2020,12,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/11/2020,11,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/10/2020,10,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/9/2020,9,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/8/2020,8,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/7/2020,7,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/6/2020,6,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/5/2020,5,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/4/2020,4,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/3/2020,3,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/2/2020,2,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
1/1/2020,1,1,2020,0,0,France,FR,FRA,66987244,Europe,,0
12/31/2019,31,12,2019,0,0,France,FR,FRA,66987244,Europe,,0
5/11/2020,11,5,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
5/10/2020,10,5,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
5/9/2020,9,5,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
5/8/2020,8,5,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
5/7/2020,7,5,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
5/6/2020,6,5,2020,2,0,French_Polynesia,PF,PYF,277679,Oceania,,2
5/5/2020,5,5,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
5/4/2020,4,5,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
5/3/2020,3,5,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
5/2/2020,2,5,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
5/1/2020,1,5,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/30/2020,30,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/29/2020,29,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/28/2020,28,4,2020,1,0,French_Polynesia,PF,PYF,277679,Oceania,,1
4/27/2020,27,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/26/2020,26,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/25/2020,25,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/24/2020,24,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/23/2020,23,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/22/2020,22,4,2020,1,0,French_Polynesia,PF,PYF,277679,Oceania,,1
4/21/2020,21,4,2020,1,0,French_Polynesia,PF,PYF,277679,Oceania,,1
4/20/2020,20,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/19/2020,19,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/18/2020,18,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/17/2020,17,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/16/2020,16,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/15/2020,15,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/14/2020,14,4,2020,2,0,French_Polynesia,PF,PYF,277679,Oceania,,2
4/13/2020,13,4,2020,2,0,French_Polynesia,PF,PYF,277679,Oceania,,2
4/12/2020,12,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/11/2020,11,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/10/2020,10,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/9/2020,9,4,2020,4,0,French_Polynesia,PF,PYF,277679,Oceania,,4
4/8/2020,8,4,2020,6,0,French_Polynesia,PF,PYF,277679,Oceania,,6
4/7/2020,7,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/6/2020,6,4,2020,1,0,French_Polynesia,PF,PYF,277679,Oceania,,1
4/5/2020,5,4,2020,1,0,French_Polynesia,PF,PYF,277679,Oceania,,1
4/4/2020,4,4,2020,2,0,French_Polynesia,PF,PYF,277679,Oceania,,2
4/3/2020,3,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/2/2020,2,4,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
4/1/2020,1,4,2020,1,0,French_Polynesia,PF,PYF,277679,Oceania,,1
3/31/2020,31,3,2020,1,0,French_Polynesia,PF,PYF,277679,Oceania,,1
3/30/2020,30,3,2020,1,0,French_Polynesia,PF,PYF,277679,Oceania,,1
3/29/2020,29,3,2020,4,0,French_Polynesia,PF,PYF,277679,Oceania,,4
3/28/2020,28,3,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
3/27/2020,27,3,2020,5,0,French_Polynesia,PF,PYF,277679,Oceania,,5
3/26/2020,26,3,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
3/25/2020,25,3,2020,2,0,French_Polynesia,PF,PYF,277679,Oceania,,2
3/24/2020,24,3,2020,5,0,French_Polynesia,PF,PYF,277679,Oceania,,5
3/23/2020,23,3,2020,1,0,French_Polynesia,PF,PYF,277679,Oceania,,1
3/22/2020,22,3,2020,2,0,French_Polynesia,PF,PYF,277679,Oceania,,2
3/21/2020,21,3,2020,12,0,French_Polynesia,PF,PYF,277679,Oceania,,12
3/20/2020,20,3,2020,0,0,French_Polynesia,PF,PYF,277679,Oceania,,0
3/19/2020,19,3,2020,3,0,French_Polynesia,PF,PYF,277679,Oceania,,3
5/11/2020,11,5,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
5/10/2020,10,5,2020,41,0,Gabon,GA,GAB,2119275,Africa,,41
5/9/2020,9,5,2020,116,0,Gabon,GA,GAB,2119275,Africa,,116
5/8/2020,8,5,2020,65,0,Gabon,GA,GAB,2119275,Africa,,65
5/7/2020,7,5,2020,42,2,Gabon,GA,GAB,2119275,Africa,,40
5/6/2020,6,5,2020,30,0,Gabon,GA,GAB,2119275,Africa,,30
5/5/2020,5,5,2020,32,1,Gabon,GA,GAB,2119275,Africa,,31
5/4/2020,4,5,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
5/3/2020,3,5,2020,27,1,Gabon,GA,GAB,2119275,Africa,,26
5/2/2020,2,5,2020,32,1,Gabon,GA,GAB,2119275,Africa,,31
5/1/2020,1,5,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
4/30/2020,30,4,2020,38,0,Gabon,GA,GAB,2119275,Africa,,38
4/29/2020,29,4,2020,27,0,Gabon,GA,GAB,2119275,Africa,,27
4/28/2020,28,4,2020,35,0,Gabon,GA,GAB,2119275,Africa,,35
4/27/2020,27,4,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
4/26/2020,26,4,2020,4,0,Gabon,GA,GAB,2119275,Africa,,4
4/25/2020,25,4,2020,5,1,Gabon,GA,GAB,2119275,Africa,,4
4/24/2020,24,4,2020,1,1,Gabon,GA,GAB,2119275,Africa,,0
4/23/2020,23,4,2020,10,0,Gabon,GA,GAB,2119275,Africa,,10
4/22/2020,22,4,2020,36,0,Gabon,GA,GAB,2119275,Africa,,36
4/21/2020,21,4,2020,11,0,Gabon,GA,GAB,2119275,Africa,,11
4/20/2020,20,4,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
4/19/2020,19,4,2020,1,0,Gabon,GA,GAB,2119275,Africa,,1
4/18/2020,18,4,2020,13,0,Gabon,GA,GAB,2119275,Africa,,13
4/17/2020,17,4,2020,8,0,Gabon,GA,GAB,2119275,Africa,,8
4/16/2020,16,4,2020,12,0,Gabon,GA,GAB,2119275,Africa,,12
4/15/2020,15,4,2020,18,0,Gabon,GA,GAB,2119275,Africa,,18
4/14/2020,14,4,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
4/13/2020,13,4,2020,8,0,Gabon,GA,GAB,2119275,Africa,,8
4/12/2020,12,4,2020,3,0,Gabon,GA,GAB,2119275,Africa,,3
4/11/2020,11,4,2020,2,0,Gabon,GA,GAB,2119275,Africa,,2
4/10/2020,10,4,2020,11,0,Gabon,GA,GAB,2119275,Africa,,11
4/9/2020,9,4,2020,3,0,Gabon,GA,GAB,2119275,Africa,,3
4/8/2020,8,4,2020,9,0,Gabon,GA,GAB,2119275,Africa,,9
4/7/2020,7,4,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
4/6/2020,6,4,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
4/5/2020,5,4,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
4/4/2020,4,4,2020,3,0,Gabon,GA,GAB,2119275,Africa,,3
4/3/2020,3,4,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
4/2/2020,2,4,2020,2,0,Gabon,GA,GAB,2119275,Africa,,2
4/1/2020,1,4,2020,9,0,Gabon,GA,GAB,2119275,Africa,,9
3/31/2020,31,3,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
3/30/2020,30,3,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
3/29/2020,29,3,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
3/28/2020,28,3,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
3/27/2020,27,3,2020,1,0,Gabon,GA,GAB,2119275,Africa,,1
3/26/2020,26,3,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
3/25/2020,25,3,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
3/24/2020,24,3,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
3/23/2020,23,3,2020,3,0,Gabon,GA,GAB,2119275,Africa,,3
3/22/2020,22,3,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
3/21/2020,21,3,2020,0,1,Gabon,GA,GAB,2119275,Africa,,-1
3/20/2020,20,3,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
3/19/2020,19,3,2020,2,0,Gabon,GA,GAB,2119275,Africa,,2
3/18/2020,18,3,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
3/17/2020,17,3,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
3/16/2020,16,3,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
3/15/2020,15,3,2020,0,0,Gabon,GA,GAB,2119275,Africa,,0
3/13/2020,13,3,2020,1,0,Gabon,GA,GAB,2119275,Africa,,1
5/11/2020,11,5,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
5/10/2020,10,5,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
5/9/2020,9,5,2020,2,0,Gambia,GM,GMB,2280102,Africa,,2
5/8/2020,8,5,2020,1,0,Gambia,GM,GMB,2280102,Africa,,1
5/7/2020,7,5,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
5/6/2020,6,5,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
5/5/2020,5,5,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
5/4/2020,4,5,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
5/3/2020,3,5,2020,5,0,Gambia,GM,GMB,2280102,Africa,,5
5/2/2020,2,5,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
5/1/2020,1,5,2020,1,0,Gambia,GM,GMB,2280102,Africa,,1
4/30/2020,30,4,2020,1,0,Gambia,GM,GMB,2280102,Africa,,1
4/29/2020,29,4,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
4/28/2020,28,4,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
4/27/2020,27,4,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
4/26/2020,26,4,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
4/25/2020,25,4,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
4/24/2020,24,4,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
4/23/2020,23,4,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
4/22/2020,22,4,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
4/21/2020,21,4,2020,0,0,Gambia,GM,GMB,2280102,Africa,,0
